Material Type,Material Hardness Number,Desity,Poissons Ratio,Length,Diameter,Tolerance,Surface finish,End Milling-Rough operation,End Milling-Semi finish operation,End Milling-Finish operation
Aluminum Alloy,35.45,2870,0.26,11.3,14,0.065,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.8,6,0.322,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,12,0.241,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.0,15,0.265,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.2,11,0.158,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.8,12,0.17,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.5,5,0.324,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.9,6,0.087,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.0,16,0.083,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,9,0.053,0.0079,1,1,0
Aluminum Alloy,35.45,2870,0.26,4.2,14,0.022,0.0072,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.0,3,0.006,0.01,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.9,14,0.314,0.0106,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,13,0.135,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,10,0.296,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.3,15,0.213,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.5,5,0.162,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.1,10,0.226,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.8,15,0.152,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,7,0.31,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.8,0,0.05,0.0088,1,1,0
Aluminum Alloy,35.45,2870,0.26,17.6,0,0.169,0.0084,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.3,9,0.317,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.1,6,0.165,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,15,0.009,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.5,17,0.157,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.4,13,0.207,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,4.3,11,0.218,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,15,0.302,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.0,5,0.152,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.8,0,0.287,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,0,0.155,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.6,10,0.235,0.0077,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.1,15,0.331,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.9,1,0.242,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.6,1,0.232,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.2,16,0.205,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.2,17,0.205,0.0162,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.7,5,0.323,0.0066,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,3,0.128,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,16,0.177,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.2,15,0.179,0.0096,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,15,0.067,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.8,6,0.044,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.8,10,0.027,0.0042,1,1,0
Aluminum Alloy,35.45,2870,0.26,4.7,17,0.077,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.9,10,0.096,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.2,3,0.158,0.0164,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.0,16,0.062,0.0163,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,0,0.104,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.5,14,0.076,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,2,0.297,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,11,0.322,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.3,12,0.159,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.0,3,0.218,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.2,14,0.051,0.0155,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.5,9,0.125,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.1,7,0.13,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.3,9,0.267,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.0,7,0.261,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,5,0.194,0.0051,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,5,0.314,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.7,6,0.039,0.0146,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.8,11,0.231,0.0089,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.7,4,0.017,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.7,14,0.315,0.0004,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.8,4,0.271,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.5,6,0.238,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,10,0.223,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.1,14,0.15,0.0161,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.9,16,0.324,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,4.5,18,0.242,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.8,16,0.061,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.6,4,0.328,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.6,11,0.261,0.0188,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.2,6,0.161,0.0101,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.9,0,0.282,0.0107,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.0,16,0.202,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.3,18,0.085,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.4,7,0.181,0.0019,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.6,18,0.246,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.3,18,0.112,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.2,8,0.273,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.3,16,0.133,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,6,0.32,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.7,6,0.113,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.6,6,0.167,0.0025,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.6,16,0.12,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,16,0.251,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.3,7,0.249,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.9,10,0.016,0.0107,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.8,0,0.329,0.0013,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.7,17,0.214,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.6,4,0.239,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.5,4,0.066,0.0073,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.9,9,0.294,0.0087,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,9,0.065,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.4,2,0.038,0.02,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,0,0.272,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.2,7,0.062,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.0,4,0.25,0.0003,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.7,1,0.271,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.0,3,0.297,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.9,5,0.286,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,18,0.273,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.0,16,0.323,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.6,2,0.125,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.0,4,0.286,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.6,14,0.072,0.0106,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.5,3,0.178,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.8,11,0.324,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.5,17,0.135,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.8,13,0.309,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.7,8,0.175,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.9,13,0.245,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.8,13,0.267,0.0096,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.5,11,0.287,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.4,10,0.078,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.0,4,0.016,0.0162,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.3,10,0.005,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.4,14,0.083,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.8,9,0.101,0.0158,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.5,10,0.284,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.1,5,0.104,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.0,4,0.273,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.2,1,0.282,0.0179,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.7,8,0.072,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.3,15,0.144,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,15,0.022,0.0115,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.9,11,0.061,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,8,0.328,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.7,7,0.281,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,9,0.143,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.0,3,0.321,0.0077,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.9,4,0.015,0.0124,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.8,18,0.039,0.0123,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.7,16,0.337,0.0199,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,6,0.112,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.7,18,0.294,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.9,3,0.178,0.0004,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.3,9,0.287,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.5,12,0.2,0.0101,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,10,0.009,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.8,3,0.113,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,16,0.038,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.1,9,0.159,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.2,13,0.302,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.0,18,0.281,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.6,10,0.02,0.0049,1,1,0
Aluminum Alloy,35.45,2870,0.26,24.4,7,0.279,0.0115,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.1,5,0.034,0.0099,1,1,0
Aluminum Alloy,35.45,2870,0.26,3.1,18,0.162,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,16,0.039,0.0088,1,1,0
Aluminum Alloy,35.45,2870,0.26,30.5,14,0.307,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.1,5,0.04,0.0038,1,1,0
Aluminum Alloy,35.45,2870,0.26,12.7,7,0.214,0.0164,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.2,2,0.022,0.015,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.3,16,0.32,0.0061,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,0,0.047,0.018,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,14,0.051,0.0017,1,1,0
Aluminum Alloy,35.45,2870,0.26,23.5,4,0.011,0.0179,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,13,0.274,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.1,18,0.104,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.5,17,0.05,0.0127,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.3,9,0.328,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,10,0.019,0.0175,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.1,9,0.028,0.0136,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.0,15,0.083,0.0025,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.3,10,0.337,0.0142,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,10,0.199,0.0185,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,6,0.247,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.4,18,0.321,0.0097,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.7,8,0.162,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.7,4,0.194,0.0169,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.1,2,0.22,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.4,0,0.24,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,5,0.193,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,4.2,6,0.026,0.0159,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,5,0.097,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.7,4,0.057,0.0199,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.7,17,0.119,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.1,11,0.208,0.0102,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,11,0.172,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,1,0.15,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,17,0.267,0.0019,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.7,10,0.338,0.0162,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.2,7,0.274,0.01,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.3,8,0.173,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,3,0.324,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,17,0.22,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.6,13,0.105,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.0,6,0.31,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.8,12,0.263,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.3,5,0.073,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,2,0.156,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.2,6,0.266,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,14,0.036,0.0112,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.5,7,0.059,0.0127,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.1,0,0.165,0.0066,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.7,18,0.126,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,5,0.276,0.0175,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,2,0.096,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,4.6,12,0.128,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.0,13,0.032,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.0,16,0.067,0.013,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,7,0.067,0.0004,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.9,13,0.096,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.5,17,0.295,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.0,3,0.003,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.1,7,0.201,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.2,12,0.303,0.0163,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.6,10,0.135,0.0153,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,6,0.085,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.0,14,0.083,0.004,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.1,9,0.115,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,8,0.288,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.7,3,0.327,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.6,16,0.07,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.7,14,0.036,0.0082,1,1,0
Aluminum Alloy,35.45,2870,0.26,13.0,4,0.26,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.1,16,0.044,0.0152,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.7,0,0.058,0.0091,1,1,0
Aluminum Alloy,35.45,2870,0.26,17.9,9,0.081,0.0163,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.4,4,0.202,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.0,1,0.094,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.7,16,0.325,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.6,15,0.193,0.021,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.5,18,0.08,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.5,0,0.19,0.0051,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.0,18,0.223,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.3,10,0.237,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.0,16,0.271,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.8,10,0.187,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.2,10,0.043,0.0088,1,1,0
Aluminum Alloy,35.45,2870,0.26,22.6,12,0.081,0.0097,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.5,15,0.276,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.5,17,0.195,0.0061,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.3,18,0.148,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.4,16,0.305,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.8,7,0.222,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.4,10,0.175,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.0,9,0.026,0.0018,1,1,0
Aluminum Alloy,35.45,2870,0.26,12.0,3,0.274,0.013,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.6,13,0.062,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.8,17,0.264,0.0048,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.2,11,0.211,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.4,12,0.128,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.0,10,0.007,0.0128,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,18,0.338,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.7,3,0.334,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,16,0.038,0.0032,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.9,17,0.005,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,9,0.062,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.7,4,0.03,0.0079,1,1,0
Aluminum Alloy,35.45,2870,0.26,24.0,0,0.14,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.9,16,0.106,0.0066,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.7,4,0.301,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.3,8,0.192,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,5,0.015,0.006,1,1,0
Aluminum Alloy,35.45,2870,0.26,27.7,13,0.06,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,18,0.161,0.0064,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,16,0.076,0.0162,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.9,13,0.18,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,8,0.209,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,15,0.307,0.0157,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.6,6,0.32,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.8,9,0.141,0.0153,1,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,8,0.007,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,11,0.132,0.0089,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.1,15,0.015,0.0185,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.6,5,0.039,0.01,1,1,0
Aluminum Alloy,35.45,2870,0.26,7.2,13,0.286,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.2,9,0.172,0.0004,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.3,4,0.252,0.0179,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,14,0.086,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,4,0.139,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,16,0.258,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.9,5,0.3,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,9,0.337,0.0194,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.0,16,0.062,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.3,13,0.097,0.0185,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.8,18,0.137,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,13,0.079,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.6,14,0.073,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.0,0,0.185,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.9,8,0.289,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.2,15,0.116,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.1,1,0.235,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.7,14,0.332,0.012,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.3,17,0.148,0.0035,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.7,9,0.259,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.8,10,0.127,0.0157,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.2,13,0.33,0.0146,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.8,3,0.096,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.3,15,0.003,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,10,0.16,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.2,6,0.276,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.5,17,0.29,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,17,0.017,0.0077,1,1,0
Aluminum Alloy,35.45,2870,0.26,25.3,5,0.14,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.3,14,0.27,0.0004,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.2,7,0.339,0.0148,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.2,14,0.107,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.6,7,0.198,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.6,0,0.066,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.4,11,0.195,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.3,9,0.12,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,1,0.071,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.2,8,0.265,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,5,0.187,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.6,18,0.074,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.6,16,0.244,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.0,16,0.173,0.021,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.9,7,0.322,0.0179,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.3,3,0.226,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.1,14,0.096,0.0188,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.6,3,0.105,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.9,12,0.169,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.4,18,0.326,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,7,0.184,0.0188,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.3,18,0.124,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,3,0.266,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.7,4,0.187,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.5,9,0.34,0.0199,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.5,8,0.12,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.0,13,0.25,0.0047,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.0,6,0.328,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.4,2,0.243,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.4,18,0.181,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.8,3,0.235,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.2,2,0.265,0.0029,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,13,0.292,0.0164,1,0,0
