Material Type,Material Hardness Number,Desity,Poissons Ratio,Length,Depth,Width,Tolerance,Surface finish,End Milling-Rough operation,End Milling-Semi finish operation,End Milling-Finish operation
Aluminum Alloy,35.45,2870,0.26,11.4,8.3,47.4,0.101,0.0103,1,0,0
Aluminum Alloy,35.45,2870,0.26,93.3,9.6,28.9,0.49,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.1,6.1,98.2,0.5,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,37.6,6.7,27.2,0.086,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,81.1,10.4,48.2,0.441,0.0104,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.5,7.7,26.9,0.412,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,59.3,6.8,17.9,0.514,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.6,10.5,86.8,0.113,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.7,9.5,68.3,0.209,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,75.0,7.1,50.7,0.406,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,57.2,8.3,86.4,0.311,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,52.2,10.5,30.3,0.44,0.0073,0,0,0
Aluminum Alloy,35.45,2870,0.26,94.3,8.9,52.4,0.289,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,78.6,8.6,75.9,0.07,0.0195,0,0,0
Aluminum Alloy,35.45,2870,0.26,36.3,7.1,35.8,0.508,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,68.6,7.5,98.3,0.386,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,94.9,9.7,34.3,0.527,0.0061,0,0,0
Aluminum Alloy,35.45,2870,0.26,53.5,10.9,93.7,0.069,0.0045,1,1,0
Aluminum Alloy,35.45,2870,0.26,93.8,8.9,20.8,0.404,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,33.2,7.7,83.8,0.497,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,57.2,10.8,80.1,0.377,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,46.8,10.6,27.1,0.346,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.5,10.9,66.1,0.332,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.0,10.4,26.2,0.366,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,92.7,10.3,94.8,0.185,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.2,8.9,19.1,0.366,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,53.4,10.1,57.3,0.536,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.3,6.4,15.9,0.487,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,87.9,6.8,51.4,0.045,0.016,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.6,10.2,60.3,0.35,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,88.8,8.7,74.3,0.416,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,96.7,7.7,88.2,0.409,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,73.1,9.5,64.1,0.544,0.014,0,0,0
Aluminum Alloy,35.45,2870,0.26,71.8,6.4,39.3,0.441,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.6,10.8,93.1,0.539,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,76.4,10.8,80.9,0.207,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,93.4,7.4,50.7,0.058,0.011,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.1,7.0,44.8,0.331,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,63.5,9.0,22.6,0.171,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,69.0,6.5,21.1,0.413,0.0175,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.5,7.3,19.1,0.269,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,39.3,9.9,13.5,0.333,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.8,8.2,89.7,0.309,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.1,7.0,13.3,0.431,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.2,7.5,63.1,0.214,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,89.5,9.9,23.3,0.45,0.0104,1,0,0
Aluminum Alloy,35.45,2870,0.26,65.1,7.4,75.7,0.417,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,49.4,9.1,83.2,0.362,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,52.0,6.8,33.5,0.061,0.0053,1,1,0
Aluminum Alloy,35.45,2870,0.26,90.0,10.8,37.5,0.414,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,52.8,7.4,75.5,0.507,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,86.2,10.5,58.6,0.454,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.7,6.0,77.3,0.275,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,51.3,9.7,57.3,0.087,0.0113,0,0,0
Aluminum Alloy,35.45,2870,0.26,85.8,10.2,50.6,0.161,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.5,10.6,79.8,0.389,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,57.1,8.6,96.0,0.544,0.0164,0,0,0
Aluminum Alloy,35.45,2870,0.26,86.8,10.1,18.5,0.174,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,37.4,9.1,57.3,0.409,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,33.1,9.1,60.1,0.352,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.0,6.3,62.5,0.033,0.0101,0,0,0
Aluminum Alloy,35.45,2870,0.26,93.4,7.5,42.6,0.419,0.0143,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.3,7.4,67.2,0.116,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,57.2,8.8,74.0,0.133,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.2,10.7,28.8,0.234,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,85.4,9.4,73.8,0.072,0.0139,0,0,0
Aluminum Alloy,35.45,2870,0.26,91.5,7.5,69.4,0.264,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.3,11.0,96.8,0.384,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,38.2,10.6,90.8,0.382,0.0035,0,0,0
Aluminum Alloy,35.45,2870,0.26,42.4,6.7,89.5,0.544,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.6,7.8,84.1,0.325,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,85.2,8.4,85.1,0.132,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.3,7.6,10.1,0.063,0.0043,1,1,0
Aluminum Alloy,35.45,2870,0.26,91.9,8.2,91.1,0.2,0.0061,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.8,8.7,23.7,0.392,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,50.5,8.4,20.0,0.176,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,69.6,10.1,72.4,0.292,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,79.4,8.5,43.6,0.472,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.3,6.6,16.7,0.1,0.0073,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.0,7.2,57.4,0.107,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.6,7.9,67.1,0.086,0.0102,0,0,0
Aluminum Alloy,35.45,2870,0.26,85.8,7.5,79.3,0.481,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.3,10.7,85.2,0.332,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.5,10.9,25.0,0.45,0.0079,0,0,0
Aluminum Alloy,35.45,2870,0.26,62.6,6.7,23.6,0.094,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,95.1,9.0,73.9,0.42,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,72.5,8.8,46.9,0.362,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,34.7,7.2,57.5,0.188,0.0085,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.4,7.6,97.8,0.516,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.8,9.8,47.2,0.542,0.0193,0,0,0
Aluminum Alloy,35.45,2870,0.26,42.8,6.7,49.2,0.464,0.0157,1,0,0
Aluminum Alloy,35.45,2870,0.26,65.4,6.9,17.1,0.309,0.0185,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.9,7.0,25.6,0.22,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,54.3,7.3,31.8,0.334,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,60.6,7.7,49.5,0.215,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.7,7.5,98.4,0.242,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,57.8,7.4,36.0,0.03,0.0038,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.1,10.8,41.8,0.538,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,86.6,9.3,30.1,0.303,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,58.0,10.0,53.9,0.136,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.6,7.5,81.4,0.103,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,46.6,6.3,17.0,0.173,0.0029,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.0,9.4,31.0,0.439,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,84.2,9.6,90.1,0.115,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,38.0,6.2,56.5,0.247,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,52.6,7.7,72.3,0.409,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.8,10.2,76.7,0.394,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,94.1,9.6,59.7,0.091,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,81.8,10.4,92.2,0.42,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,83.2,10.7,16.3,0.106,0.0101,1,0,0
Aluminum Alloy,35.45,2870,0.26,91.8,10.0,80.9,0.004,0.019,0,0,0
Aluminum Alloy,35.45,2870,0.26,83.6,6.3,55.7,0.5,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.3,7.0,49.3,0.212,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.0,9.0,94.7,0.146,0.0064,0,0,0
Aluminum Alloy,35.45,2870,0.26,57.0,6.3,25.1,0.364,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.9,10.3,58.8,0.011,0.0178,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.3,11.0,65.4,0.013,0.02,0,0,0
Aluminum Alloy,35.45,2870,0.26,62.3,7.7,51.3,0.152,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.4,9.5,69.6,0.278,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,61.5,9.6,27.6,0.301,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,69.3,9.6,39.7,0.303,0.0073,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.6,7.5,66.8,0.05,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,89.0,8.0,34.0,0.088,0.0167,0,0,0
Aluminum Alloy,35.45,2870,0.26,96.8,8.8,13.6,0.191,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,100.1,7.9,76.4,0.508,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.9,9.9,36.8,0.205,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,90.3,8.1,96.4,0.449,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,93.8,9.2,23.6,0.033,0.0031,1,1,0
Aluminum Alloy,35.45,2870,0.26,66.7,7.2,10.9,0.14,0.0169,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.6,6.0,82.4,0.34,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,52.9,8.8,48.8,0.315,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.1,10.6,25.3,0.345,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.3,7.2,64.7,0.09,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,98.5,7.3,35.2,0.111,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,85.5,10.4,60.7,0.41,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,34.5,8.2,52.5,0.101,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,91.6,10.8,63.7,0.03,0.0168,0,0,0
Aluminum Alloy,35.45,2870,0.26,73.4,9.6,54.7,0.091,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,62.6,6.0,24.9,0.077,0.0147,0,0,0
Aluminum Alloy,35.45,2870,0.26,93.1,10.6,89.4,0.136,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,33.8,9.8,21.6,0.483,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,71.7,7.8,40.4,0.337,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,100.4,10.9,80.0,0.237,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,72.1,7.9,89.1,0.078,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,99.5,10.9,54.4,0.521,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.6,7.4,34.7,0.264,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,45.5,7.4,49.5,0.33,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,36.3,6.2,18.9,0.293,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,60.9,6.7,94.7,0.323,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,63.7,7.6,81.0,0.186,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,46.4,8.5,43.2,0.09,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,65.3,6.7,84.0,0.014,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,65.1,8.1,94.5,0.026,0.0028,1,1,0
Aluminum Alloy,35.45,2870,0.26,94.1,8.5,71.5,0.226,0.0175,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.5,7.5,34.4,0.477,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.2,9.2,81.8,0.139,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.3,8.0,53.8,0.295,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,75.7,10.3,67.2,0.164,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,65.9,8.6,92.1,0.427,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,71.3,10.1,10.1,0.251,0.0171,1,0,0
Aluminum Alloy,35.45,2870,0.26,84.9,7.5,27.6,0.135,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,56.9,6.5,97.5,0.037,0.0108,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.7,9.1,11.7,0.466,0.0079,0,0,0
Aluminum Alloy,35.45,2870,0.26,62.1,10.4,70.8,0.03,0.0098,1,1,0
Aluminum Alloy,35.45,2870,0.26,34.7,7.3,57.0,0.196,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,75.9,9.4,40.5,0.337,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,83.5,7.1,92.4,0.197,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.3,6.8,43.2,0.428,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.3,8.8,34.1,0.5,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,71.6,10.6,71.0,0.413,0.0089,0,0,0
Aluminum Alloy,35.45,2870,0.26,38.5,6.5,58.9,0.153,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,76.7,6.4,56.1,0.221,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,49.1,7.5,43.3,0.192,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,59.4,9.5,84.8,0.39,0.013,1,0,0
Aluminum Alloy,35.45,2870,0.26,56.4,6.8,64.4,0.32,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.5,6.6,91.8,0.15,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,95.2,6.1,20.9,0.181,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,82.0,9.1,31.4,0.209,0.0171,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.9,9.4,70.3,0.535,0.0143,1,0,0
Aluminum Alloy,35.45,2870,0.26,55.5,8.1,22.2,0.414,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,33.5,10.4,26.1,0.175,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.6,7.8,51.1,0.318,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,86.8,9.5,55.3,0.53,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,86.6,10.7,26.9,0.1,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.5,10.3,27.2,0.169,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,99.1,8.1,89.2,0.384,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,72.3,8.0,42.9,0.126,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,65.2,9.6,38.5,0.465,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.9,7.8,39.9,0.297,0.0025,0,0,0
Aluminum Alloy,35.45,2870,0.26,88.8,9.6,85.7,0.108,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,81.9,11.0,82.4,0.317,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,65.1,9.0,70.6,0.021,0.0007,1,1,1
Aluminum Alloy,35.45,2870,0.26,66.0,8.8,69.3,0.446,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,77.4,8.5,25.9,0.192,0.0099,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.3,9.0,16.9,0.353,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,38.9,8.2,79.1,0.506,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,84.7,8.2,87.2,0.322,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,63.1,6.1,55.9,0.391,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,95.5,9.5,53.8,0.038,0.0183,0,0,0
Aluminum Alloy,35.45,2870,0.26,46.8,10.3,44.5,0.035,0.0094,1,1,0
Aluminum Alloy,35.45,2870,0.26,51.4,9.3,33.5,0.322,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.6,10.6,41.5,0.313,0.0019,0,0,0
Aluminum Alloy,35.45,2870,0.26,79.5,9.7,85.1,0.499,0.0025,0,0,0
Aluminum Alloy,35.45,2870,0.26,81.3,9.8,13.1,0.482,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,84.9,7.1,61.0,0.328,0.0025,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.3,9.7,76.8,0.519,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,65.4,10.8,95.9,0.268,0.0077,0,0,0
Aluminum Alloy,35.45,2870,0.26,54.9,7.0,65.3,0.498,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,87.6,8.7,22.1,0.198,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,97.9,8.2,38.6,0.076,0.0188,0,0,0
Aluminum Alloy,35.45,2870,0.26,74.7,6.4,97.5,0.211,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,86.2,10.1,86.8,0.316,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.3,7.5,91.4,0.161,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,39.5,8.0,21.8,0.104,0.0175,1,0,0
Aluminum Alloy,35.45,2870,0.26,63.6,10.3,34.2,0.086,0.0013,1,1,0
Aluminum Alloy,35.45,2870,0.26,57.9,10.7,83.8,0.069,0.008,1,1,0
Aluminum Alloy,35.45,2870,0.26,81.3,8.6,88.1,0.465,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,54.6,7.1,38.0,0.193,0.0119,1,0,0
Aluminum Alloy,35.45,2870,0.26,89.8,8.3,83.8,0.114,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.8,10.8,64.9,0.05,0.0114,0,0,0
Aluminum Alloy,35.45,2870,0.26,38.3,9.8,85.8,0.184,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,91.0,9.0,22.8,0.043,0.0046,1,1,0
Aluminum Alloy,35.45,2870,0.26,14.7,10.9,26.5,0.42,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,92.2,8.3,72.2,0.152,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,77.4,7.0,53.0,0.2,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,48.2,10.3,75.6,0.051,0.0064,1,1,0
Aluminum Alloy,35.45,2870,0.26,75.2,10.6,87.0,0.525,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.5,7.7,69.8,0.388,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.2,8.8,63.8,0.152,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.4,8.9,88.5,0.023,0.0076,1,1,0
Aluminum Alloy,35.45,2870,0.26,60.5,9.7,33.7,0.117,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,77.6,6.2,35.0,0.534,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,63.2,7.9,47.6,0.408,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,31.7,10.2,86.4,0.392,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,45.6,8.5,81.0,0.32,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.3,7.1,99.7,0.103,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.5,9.3,89.7,0.196,0.0119,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.1,9.1,95.4,0.406,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.6,7.2,15.0,0.329,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,37.6,9.0,68.0,0.158,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,42.7,6.7,35.4,0.017,0.0171,0,0,0
Aluminum Alloy,35.45,2870,0.26,88.3,9.1,54.4,0.065,0.0075,1,1,0
Aluminum Alloy,35.45,2870,0.26,27.5,8.2,42.0,0.143,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,97.1,10.8,17.9,0.118,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,74.9,6.8,22.8,0.356,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,62.7,8.0,79.8,0.499,0.0073,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,6.9,93.4,0.463,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,96.6,10.2,83.8,0.243,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,65.7,9.2,11.3,0.484,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.0,7.8,91.0,0.222,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.3,10.6,68.2,0.257,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.1,9.0,98.9,0.196,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,99.6,6.2,94.9,0.068,0.0057,1,1,0
Aluminum Alloy,35.45,2870,0.26,93.1,9.6,48.5,0.501,0.007,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,8.5,15.7,0.007,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,90.5,7.5,68.7,0.378,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,98.1,9.2,44.0,0.357,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,78.9,9.9,26.7,0.512,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,97.3,10.8,25.3,0.419,0.0079,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.4,7.5,59.3,0.201,0.007,0,0,0
Aluminum Alloy,35.45,2870,0.26,64.4,10.0,34.6,0.242,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,71.5,9.1,43.3,0.404,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,61.7,10.3,55.9,0.06,0.0052,1,1,0
Aluminum Alloy,35.45,2870,0.26,44.7,8.9,57.4,0.316,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,34.6,10.5,16.4,0.138,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,73.4,6.9,94.9,0.14,0.0013,0,0,0
Aluminum Alloy,35.45,2870,0.26,100.3,6.0,67.8,0.193,0.0171,1,0,0
Aluminum Alloy,35.45,2870,0.26,51.4,9.6,99.1,0.021,0.0164,0,0,0
Aluminum Alloy,35.45,2870,0.26,58.3,10.7,58.4,0.4,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,77.6,6.2,89.8,0.132,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,34.6,9.8,12.5,0.112,0.0053,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.4,8.9,19.9,0.402,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,77.5,9.4,66.8,0.134,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,42.0,6.5,40.5,0.491,0.0097,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.7,9.1,99.8,0.033,0.0185,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.1,8.8,11.0,0.493,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,84.7,7.5,96.0,0.029,0.0136,0,0,0
Aluminum Alloy,35.45,2870,0.26,76.9,8.6,44.1,0.273,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.7,8.2,17.6,0.511,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.1,8.6,60.7,0.149,0.0064,0,0,0
Aluminum Alloy,35.45,2870,0.26,45.6,10.3,11.3,0.011,0.0004,1,1,1
Aluminum Alloy,35.45,2870,0.26,34.1,7.7,19.4,0.32,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.9,10.4,52.5,0.309,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,33.5,10.8,90.5,0.012,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,54.0,10.8,71.7,0.484,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,97.8,8.4,90.5,0.222,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,60.4,6.4,65.6,0.529,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,65.6,7.1,58.7,0.369,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,48.7,9.5,49.4,0.381,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,37.1,10.1,71.6,0.378,0.0152,1,0,0
