Material Type,Material Hardness Number,Desity,Poissons Ratio,Length,Angle,Tolerance,Surface finish,End Milling-Rough operation,End Milling-Semi finish operation,End Milling-Finish operation
Aluminum Alloy,35.45,2870,0.26,7.2,33,0.161,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,27,0.125,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,40,0.11,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,35,0.131,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,39,0.023,0.0119,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,45,0.138,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,36,0.074,0.0062,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.9,25,0.116,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,33,0.191,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,29,0.2,0.0179,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,27,0.018,0.0131,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,31,0.204,0.0101,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,29,0.027,0.0036,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.4,38,0.134,0.0077,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,30,0.065,0.0073,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.8,28,0.222,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,43,0.014,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,37,0.12,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,32,0.185,0.013,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,30,0.178,0.0089,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,26,0.14,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,32,0.03,0.0095,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.1,30,0.19,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,44,0.088,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,43,0.17,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,45,0.218,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,37,0.073,0.0096,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.7,35,0.021,0.01,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,35,0.218,0.0118,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,33,0.151,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,26,0.095,0.0134,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,31,0.052,0.0122,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,27,0.116,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,27,0.077,0.0109,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,35,0.204,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,44,0.12,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,42,0.056,0.011,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,31,0.03,0.0184,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,33,0.073,0.0075,1,1,0
Aluminum Alloy,35.45,2870,0.26,11.0,25,0.199,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,42,0.096,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,34,0.124,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,45,0.031,0.0116,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,31,0.109,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,31,0.074,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,43,0.099,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,41,0.058,0.0138,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,43,0.066,0.017,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,41,0.067,0.0138,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,25,0.057,0.0189,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,41,0.08,0.0174,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,33,0.222,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,25,0.034,0.0108,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,38,0.176,0.0185,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,35,0.18,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,35,0.128,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,44,0.068,0.0128,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,38,0.075,0.0039,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.0,29,0.169,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,25,0.083,0.0047,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.0,34,0.204,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,30,0.067,0.0113,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,36,0.191,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,44,0.195,0.0027,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,35,0.192,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,41,0.219,0.0157,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,36,0.049,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,36,0.121,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,33,0.078,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,32,0.22,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,25,0.026,0.0129,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,35,0.022,0.0064,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.9,38,0.095,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,41,0.151,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,29,0.008,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,28,0.1,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,44,0.071,0.0062,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.4,26,0.026,0.0118,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,39,0.15,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,29,0.17,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,39,0.073,0.0107,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,29,0.209,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,31,0.064,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,31,0.037,0.0185,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,41,0.173,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,43,0.092,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,45,0.193,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,43,0.084,0.0154,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,32,0.151,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,27,0.166,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,32,0.15,0.0096,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,42,0.061,0.0118,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,38,0.18,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,29,0.143,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,36,0.098,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,25,0.164,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,32,0.212,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,34,0.114,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,40,0.117,0.0103,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,45,0.125,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,35,0.073,0.0199,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,39,0.046,0.0105,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,28,0.121,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,28,0.087,0.012,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,31,0.175,0.0153,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,32,0.165,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,45,0.066,0.0157,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,26,0.185,0.0084,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,32,0.09,0.0104,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,31,0.193,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,39,0.074,0.0055,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.0,41,0.044,0.0196,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,38,0.124,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,43,0.145,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,37,0.064,0.0129,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,25,0.132,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,43,0.101,0.0184,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,37,0.119,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,31,0.133,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,34,0.089,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,33,0.18,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,26,0.18,0.0153,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,45,0.016,0.0011,1,1,1
Aluminum Alloy,35.45,2870,0.26,6.6,36,0.099,0.0085,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,28,0.214,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,45,0.114,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,34,0.184,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,31,0.07,0.0108,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,39,0.229,0.0105,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,40,0.221,0.0099,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,39,0.026,0.0077,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.6,32,0.203,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,31,0.015,0.0157,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,33,0.179,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,27,0.055,0.0187,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,29,0.033,0.0091,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.6,28,0.035,0.0162,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,42,0.104,0.0107,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,43,0.172,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,40,0.11,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,45,0.004,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,45,0.078,0.0129,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,25,0.202,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,29,0.12,0.0035,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,32,0.01,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,42,0.228,0.0178,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,41,0.159,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,34,0.033,0.002,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.9,32,0.095,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,43,0.058,0.0084,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.8,36,0.029,0.015,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,41,0.054,0.0185,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,26,0.219,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,26,0.171,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,26,0.115,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,45,0.057,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,44,0.087,0.0051,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.2,27,0.004,0.0157,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,31,0.08,0.0098,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.6,33,0.141,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,42,0.142,0.0157,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,37,0.069,0.0172,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,33,0.177,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,39,0.063,0.0019,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.8,26,0.15,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,36,0.101,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,37,0.195,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,27,0.16,0.0102,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,39,0.177,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,35,0.228,0.004,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,26,0.173,0.0184,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,34,0.187,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,29,0.172,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,32,0.106,0.0143,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,35,0.011,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,40,0.009,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,34,0.112,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,38,0.037,0.0148,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,32,0.118,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,29,0.045,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,42,0.047,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,28,0.166,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,25,0.169,0.0131,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,41,0.101,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,38,0.201,0.0027,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,31,0.086,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,37,0.184,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,38,0.013,0.0115,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,40,0.044,0.0117,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,29,0.119,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,41,0.161,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,45,0.121,0.0103,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,44,0.057,0.0111,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,32,0.083,0.0073,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.1,44,0.18,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,33,0.071,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,45,0.128,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,29,0.032,0.0082,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.5,35,0.055,0.0077,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.7,29,0.018,0.0117,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,35,0.029,0.0177,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,45,0.156,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,27,0.178,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,38,0.055,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,34,0.078,0.0199,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,36,0.224,0.0112,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,31,0.017,0.0117,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,36,0.133,0.0087,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,31,0.114,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,33,0.136,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,43,0.125,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,39,0.013,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,40,0.06,0.0092,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.7,27,0.026,0.0147,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,25,0.144,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,26,0.201,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,26,0.063,0.0179,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,37,0.168,0.0184,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,40,0.229,0.0138,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,38,0.199,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,44,0.154,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,31,0.038,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,39,0.041,0.0178,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,28,0.078,0.0196,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,26,0.136,0.0115,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,42,0.177,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,37,0.111,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,37,0.046,0.0023,1,1,0
Aluminum Alloy,35.45,2870,0.26,7.7,27,0.123,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,35,0.196,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,32,0.099,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,34,0.011,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,34,0.172,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,40,0.117,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,29,0.045,0.0087,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.3,44,0.152,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,42,0.082,0.0047,1,1,0
Aluminum Alloy,35.45,2870,0.26,7.7,43,0.004,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,40,0.029,0.0014,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.8,28,0.006,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,42,0.227,0.0191,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,41,0.02,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,34,0.081,0.0039,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.3,34,0.014,0.0004,1,1,1
Aluminum Alloy,35.45,2870,0.26,9.3,26,0.056,0.0167,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,39,0.135,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,39,0.051,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,31,0.2,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,32,0.106,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,38,0.097,0.0053,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,43,0.053,0.0174,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,29,0.085,0.0145,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,35,0.009,0.0184,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,35,0.144,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,37,0.016,0.0107,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,39,0.155,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,35,0.058,0.0127,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,45,0.039,0.0169,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,26,0.164,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,25,0.149,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,42,0.069,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,43,0.199,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,44,0.217,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,26,0.11,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,38,0.168,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,26,0.074,0.0101,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,41,0.053,0.01,1,1,0
Aluminum Alloy,35.45,2870,0.26,7.2,44,0.143,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,44,0.146,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,33,0.094,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,25,0.215,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,28,0.022,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,43,0.013,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,31,0.208,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,33,0.05,0.0133,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,43,0.087,0.0128,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,26,0.05,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,34,0.06,0.0049,1,1,0
Aluminum Alloy,35.45,2870,0.26,7.1,39,0.014,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,25,0.122,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,35,0.108,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,41,0.207,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,45,0.056,0.0146,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,38,0.051,0.0082,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.1,43,0.106,0.0096,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,34,0.167,0.0115,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,42,0.183,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,30,0.064,0.0124,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,27,0.116,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,39,0.123,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,44,0.212,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,26,0.222,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,30,0.055,0.0093,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.4,30,0.052,0.0015,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.2,27,0.038,0.0019,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.3,34,0.156,0.0161,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,25,0.158,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,41,0.081,0.0144,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,33,0.172,0.0101,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,42,0.192,0.0004,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,40,0.159,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,40,0.098,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,35,0.004,0.0061,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,28,0.029,0.0111,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,42,0.213,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,36,0.086,0.0144,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,33,0.177,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,36,0.182,0.0185,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,27,0.022,0.0068,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.1,32,0.159,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,27,0.045,0.0185,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,38,0.135,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,28,0.087,0.009,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.2,26,0.004,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,45,0.196,0.0119,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,44,0.123,0.0047,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,40,0.025,0.0175,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,40,0.018,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,36,0.05,0.0069,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.1,41,0.074,0.0021,1,1,0
Aluminum Alloy,35.45,2870,0.26,7.2,33,0.087,0.0042,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.1,31,0.212,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,34,0.149,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,28,0.205,0.0169,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,37,0.016,0.0132,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,37,0.136,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,35,0.009,0.0053,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,42,0.077,0.0164,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,25,0.166,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,30,0.123,0.013,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,38,0.217,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,29,0.089,0.0043,1,1,0
