Material Type,Material Hardness Number,Desity,Poissons Ratio,Length,Depth,Width,Tolerance,Surface finish,End Milling-Rough operation,End Milling-Semi finish operation,End Milling-Finish operation
Aluminum Alloy,35.45,2870,0.26,39.8,0.3,58.8,0.328,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,10.3,69.0,0.072,0.0078,1,1,0
Aluminum Alloy,35.45,2870,0.26,18.9,0.7,51.4,0.426,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,55.0,1.9,32.6,0.286,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,32.8,9.3,51.8,0.244,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.6,16.9,19.3,0.326,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,62.1,9.3,67.0,0.352,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.4,19.7,20.9,0.104,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,64.9,13.7,45.5,0.248,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.4,5.3,56.3,0.427,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.8,16.3,23.9,0.258,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,9.7,25.0,0.449,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.5,6.6,16.6,0.007,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.7,11.3,50.3,0.393,0.0013,0,0,0
Aluminum Alloy,35.45,2870,0.26,36.3,6.8,69.1,0.007,0.0097,0,0,0
Aluminum Alloy,35.45,2870,0.26,39.6,10.1,7.8,0.303,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,61.6,15.4,53.5,0.367,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.7,6.2,33.4,0.039,0.0028,1,1,0
Aluminum Alloy,35.45,2870,0.26,39.2,12.1,72.1,0.026,0.0184,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.7,9.2,35.6,0.009,0.0176,0,0,0
Aluminum Alloy,35.45,2870,0.26,51.3,19.9,54.3,0.073,0.0031,1,1,0
Aluminum Alloy,35.45,2870,0.26,78.7,1.5,28.7,0.126,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,63.2,2.3,10.7,0.415,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,33.6,7.5,9.7,0.423,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.0,18.5,77.7,0.232,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,34.6,6.7,37.4,0.076,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,35.0,15.9,10.1,0.407,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,55.7,8.4,53.2,0.025,0.0028,1,1,0
Aluminum Alloy,35.45,2870,0.26,27.2,20.4,50.2,0.283,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.4,15.6,77.3,0.263,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,4.0,58.9,0.152,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.6,12.5,46.4,0.258,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.0,14.8,68.3,0.246,0.0025,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.1,0.3,54.8,0.254,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.2,3.0,12.4,0.167,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.1,19.0,63.3,0.284,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,49.5,3.4,42.7,0.199,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.1,0.3,75.2,0.341,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,38.9,4.8,80.2,0.266,0.0047,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.0,18.4,54.3,0.027,0.0101,0,0,0
Aluminum Alloy,35.45,2870,0.26,52.1,6.2,24.5,0.065,0.0028,1,1,0
Aluminum Alloy,35.45,2870,0.26,31.6,3.9,78.4,0.178,0.0077,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,2.7,59.0,0.198,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.4,2.0,44.7,0.409,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,70.2,19.7,59.6,0.027,0.0019,1,1,0
Aluminum Alloy,35.45,2870,0.26,62.5,9.3,24.6,0.104,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,58.3,11.4,7.8,0.115,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,68.9,8.9,37.8,0.338,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,49.1,7.6,59.8,0.173,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,38.1,13.3,12.1,0.096,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,73.9,15.5,10.6,0.236,0.01,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.6,20.1,20.2,0.021,0.0061,1,1,0
Aluminum Alloy,35.45,2870,0.26,11.4,8.1,44.5,0.328,0.0004,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.5,9.9,18.1,0.231,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,43.5,3.2,39.0,0.218,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,35.4,10.4,60.6,0.245,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,16.8,81.0,0.091,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.0,9.8,22.2,0.083,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,13.5,69.8,0.016,0.0117,0,0,0
Aluminum Alloy,35.45,2870,0.26,75.6,3.4,61.8,0.378,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.4,15.7,68.9,0.079,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,73.7,12.7,63.0,0.146,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,59.5,19.9,14.2,0.167,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.7,10.7,18.5,0.196,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,58.3,2.6,17.3,0.327,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,68.3,12.2,74.7,0.409,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.9,2.3,75.3,0.327,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,43.4,5.6,45.8,0.255,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,71.0,5.5,80.8,0.397,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,14.1,18.2,0.364,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,80.7,12.2,79.7,0.15,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,46.3,3.1,7.7,0.24,0.0151,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,19.2,41.7,0.114,0.0051,0,0,0
Aluminum Alloy,35.45,2870,0.26,76.8,2.3,80.9,0.141,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,62.8,8.2,29.1,0.086,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.5,12.5,45.4,0.081,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.7,9.5,31.3,0.455,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.2,12.4,44.9,0.052,0.0102,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.4,19.6,58.7,0.131,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,68.1,18.4,60.5,0.249,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,37.1,16.2,11.1,0.148,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,51.2,14.7,70.4,0.063,0.0093,1,1,0
Aluminum Alloy,35.45,2870,0.26,18.9,12.4,13.0,0.283,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,63.7,9.3,16.0,0.149,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,45.4,19.0,74.2,0.081,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,64.2,17.5,72.3,0.024,0.003,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.6,9.1,61.5,0.395,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,72.8,14.2,33.3,0.231,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.4,7.0,65.3,0.333,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.8,15.6,34.5,0.067,0.0151,0,0,0
Aluminum Alloy,35.45,2870,0.26,56.0,14.4,64.4,0.448,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,43.6,14.6,8.1,0.345,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,15.0,39.8,0.255,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.9,10.0,35.8,0.193,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.9,14.0,4.1,0.392,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,55.4,12.7,37.0,0.425,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.8,5.4,7.8,0.354,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.6,14.3,37.5,0.11,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.1,13.4,63.3,0.345,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,68.2,8.9,31.5,0.379,0.0162,1,0,0
Aluminum Alloy,35.45,2870,0.26,75.9,20.6,26.7,0.225,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.0,3.8,73.1,0.338,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,75.3,10.1,35.4,0.038,0.0169,0,0,0
Aluminum Alloy,35.45,2870,0.26,32.5,17.4,63.0,0.185,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.8,2.0,40.2,0.391,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,56.4,4.1,57.7,0.106,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,46.6,12.6,16.0,0.132,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,55.2,6.6,40.4,0.389,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,49.4,0.7,35.6,0.333,0.0176,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.7,6.2,5.5,0.27,0.0184,1,0,0
Aluminum Alloy,35.45,2870,0.26,64.0,10.5,49.9,0.313,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,45.0,18.1,70.0,0.291,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.0,0.9,63.2,0.034,0.0077,1,1,0
Aluminum Alloy,35.45,2870,0.26,48.0,6.9,44.2,0.244,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.6,16.9,42.9,0.003,0.0099,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.4,19.1,69.7,0.371,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.0,14.0,53.5,0.159,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,31.0,6.9,69.4,0.456,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,68.7,13.5,36.8,0.375,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,43.0,13.3,12.6,0.239,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,3.2,4.2,0.412,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,9.3,18.6,0.343,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.5,17.1,6.7,0.39,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,73.9,21.0,41.6,0.374,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.5,17.7,20.4,0.141,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.7,16.2,67.1,0.414,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,73.8,20.9,28.4,0.403,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,33.0,6.1,12.2,0.119,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.8,7.7,27.6,0.351,0.013,1,0,0
Aluminum Alloy,35.45,2870,0.26,61.0,7.6,78.9,0.258,0.0175,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.0,8.1,20.6,0.354,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,32.8,16.6,66.0,0.456,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,45.2,6.8,48.5,0.357,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.0,4.5,39.4,0.264,0.0171,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,14.0,63.1,0.269,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,72.3,16.3,6.0,0.432,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,62.1,0.3,42.4,0.044,0.01,1,1,0
Aluminum Alloy,35.45,2870,0.26,19.8,9.3,77.9,0.379,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,18.3,17.3,0.301,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,47.7,14.5,73.7,0.258,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.7,3.3,16.5,0.462,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,54.7,3.1,23.0,0.439,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.3,12.4,18.2,0.314,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,37.7,11.3,46.0,0.198,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,59.1,10.4,52.0,0.235,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.8,7.0,11.7,0.301,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,35.3,10.6,39.9,0.151,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,35.4,19.5,43.8,0.347,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.6,10.6,58.3,0.277,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.3,9.4,32.1,0.049,0.0177,0,0,0
Aluminum Alloy,35.45,2870,0.26,34.3,3.4,10.6,0.225,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.4,4.4,45.3,0.065,0.0039,1,1,0
Aluminum Alloy,35.45,2870,0.26,33.0,2.4,53.1,0.428,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,43.4,15.2,13.5,0.196,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.3,17.0,76.9,0.051,0.007,1,1,0
Aluminum Alloy,35.45,2870,0.26,59.8,5.4,47.1,0.036,0.012,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.0,7.4,69.4,0.101,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,10.5,26.3,0.314,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.1,20.2,31.2,0.163,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,70.4,12.4,25.0,0.093,0.0169,1,0,0
Aluminum Alloy,35.45,2870,0.26,54.5,1.3,75.4,0.366,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,47.6,11.1,70.4,0.426,0.0134,1,0,0
Aluminum Alloy,35.45,2870,0.26,34.7,19.4,50.5,0.137,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.4,21.0,41.3,0.242,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,39.9,0.3,61.0,0.032,0.0161,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.2,15.7,31.0,0.011,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,9.1,19.1,0.205,0.0184,1,0,0
Aluminum Alloy,35.45,2870,0.26,49.3,10.6,4.1,0.017,0.0035,0,0,0
Aluminum Alloy,35.45,2870,0.26,33.5,1.3,37.8,0.096,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,18.7,25.0,0.292,0.013,1,0,0
Aluminum Alloy,35.45,2870,0.26,80.0,9.2,19.7,0.02,0.0148,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.0,1.8,45.1,0.069,0.0197,0,0,0
Aluminum Alloy,35.45,2870,0.26,78.5,15.2,68.0,0.188,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,71.3,17.3,25.9,0.091,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.1,1.3,24.8,0.383,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.3,1.7,24.0,0.009,0.0128,0,0,0
Aluminum Alloy,35.45,2870,0.26,48.7,8.6,9.5,0.237,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.5,13.6,48.7,0.426,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,35.6,5.5,42.3,0.059,0.0102,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.4,6.5,37.5,0.151,0.0085,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.0,7.4,44.5,0.211,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.4,14.7,62.0,0.085,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,43.7,10.3,41.8,0.025,0.0045,1,1,0
Aluminum Alloy,35.45,2870,0.26,23.8,4.6,19.4,0.31,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,42.2,10.5,38.4,0.003,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.3,8.5,40.8,0.229,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.3,15.8,59.2,0.058,0.0034,1,1,0
Aluminum Alloy,35.45,2870,0.26,24.4,17.4,77.1,0.168,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,67.8,8.9,25.7,0.282,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.7,5.0,5.2,0.454,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.2,6.1,13.6,0.315,0.0162,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.0,3.0,29.8,0.233,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,62.5,7.2,22.3,0.464,0.0138,0,0,0
Aluminum Alloy,35.45,2870,0.26,61.8,14.6,45.9,0.048,0.0037,1,1,0
Aluminum Alloy,35.45,2870,0.26,5.0,6.7,16.5,0.395,0.0101,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.1,6.4,75.4,0.29,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.5,11.3,46.1,0.054,0.0024,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.9,17.4,36.2,0.032,0.0142,0,0,0
Aluminum Alloy,35.45,2870,0.26,47.3,1.7,76.9,0.066,0.009,1,1,0
Aluminum Alloy,35.45,2870,0.26,17.0,15.7,12.0,0.016,0.0198,0,0,0
Aluminum Alloy,35.45,2870,0.26,32.1,10.7,23.7,0.042,0.0183,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.0,5.5,7.6,0.322,0.007,0,0,0
Aluminum Alloy,35.45,2870,0.26,34.8,2.8,72.3,0.08,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.9,10.6,29.5,0.02,0.0133,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.3,15.3,54.7,0.111,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,72.4,16.8,20.5,0.094,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,80.0,8.2,6.4,0.091,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,68.2,20.2,37.0,0.459,0.0025,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.6,15.7,64.9,0.216,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.5,8.4,39.3,0.14,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.8,11.2,68.8,0.294,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.3,11.0,62.4,0.202,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,72.0,4.6,15.9,0.09,0.0188,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,10.9,63.9,0.166,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.3,7.4,50.8,0.217,0.0077,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.6,5.4,74.5,0.343,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,8.7,55.2,0.12,0.0053,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.7,14.2,22.2,0.243,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.2,12.2,20.6,0.305,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.1,1.5,25.8,0.283,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,39.4,15.3,3.0,0.019,0.0134,0,0,0
Aluminum Alloy,35.45,2870,0.26,77.6,1.9,26.5,0.049,0.0101,0,0,0
Aluminum Alloy,35.45,2870,0.26,35.1,13.6,43.1,0.391,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,56.8,3.0,27.2,0.214,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.5,17.9,12.4,0.09,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.1,16.6,76.8,0.387,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,80.3,11.9,23.9,0.17,0.0047,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.6,14.5,60.6,0.402,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,74.9,14.6,30.7,0.086,0.0087,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.8,11.8,11.5,0.329,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,52.2,17.7,31.8,0.148,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,52.8,13.5,72.6,0.165,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.6,2.2,52.4,0.234,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,19.8,38.1,0.376,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,76.4,6.6,62.8,0.219,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,72.9,9.6,43.1,0.142,0.0151,1,0,0
Aluminum Alloy,35.45,2870,0.26,69.0,2.2,20.1,0.286,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,79.1,4.5,69.3,0.197,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,41.6,12.4,70.7,0.451,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,68.1,1.2,39.3,0.299,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,34.5,2.2,18.3,0.135,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.2,15.6,43.9,0.156,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,41.0,0.2,35.9,0.163,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,46.6,9.4,65.2,0.165,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,63.4,3.1,30.5,0.051,0.0166,0,0,0
Aluminum Alloy,35.45,2870,0.26,77.8,12.6,65.7,0.067,0.0139,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.0,2.6,46.3,0.453,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,11.8,42.8,0.39,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.2,5.3,40.1,0.244,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,52.7,18.2,56.4,0.253,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,39.1,12.2,50.5,0.351,0.0184,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.2,16.2,34.4,0.062,0.0191,0,0,0
Aluminum Alloy,35.45,2870,0.26,33.4,20.9,15.1,0.417,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.4,12.8,13.8,0.135,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.4,20.0,7.9,0.378,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,38.4,17.6,33.7,0.019,0.003,1,1,0
Aluminum Alloy,35.45,2870,0.26,3.4,6.4,6.1,0.016,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,39.1,7.9,4.8,0.126,0.0103,1,0,0
Aluminum Alloy,35.45,2870,0.26,55.9,19.2,33.7,0.196,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.2,5.9,41.3,0.273,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,51.3,13.4,62.8,0.299,0.0013,0,0,0
Aluminum Alloy,35.45,2870,0.26,76.8,1.8,74.3,0.339,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.3,6.5,58.3,0.173,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,3.1,6.7,0.28,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.9,9.5,62.3,0.393,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,9.5,7.8,0.151,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,73.5,20.0,11.2,0.364,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.0,17.1,43.3,0.219,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,63.0,0.5,6.2,0.087,0.01,1,0,0
Aluminum Alloy,35.45,2870,0.26,71.1,9.7,15.5,0.414,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,64.2,9.9,77.9,0.267,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.6,6.8,10.6,0.239,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.1,19.7,62.1,0.437,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.3,20.1,49.1,0.123,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,63.7,3.8,55.5,0.099,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.3,2.5,78.5,0.266,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.9,7.8,27.3,0.108,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.6,17.5,7.3,0.106,0.0119,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,14.1,33.9,0.176,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,32.0,15.3,53.4,0.355,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,58.2,19.0,50.5,0.262,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.6,14.9,74.6,0.127,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,32.5,13.1,70.9,0.303,0.0087,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,19.9,8.2,0.091,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,64.0,13.2,10.8,0.41,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.5,2.0,34.6,0.152,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,79.6,9.3,40.9,0.421,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,53.6,15.1,26.3,0.223,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,50.8,16.4,50.0,0.371,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.3,14.7,5.1,0.379,0.0029,0,0,0
