Material Type,Material Hardness Number,Desity,Poissons Ratio,Diameter,Depth,Tolerance,Surface finish,drilling,reaming,rough boring,finish boaring
Aluminum Alloy,35.45,2870,0.26,7.7,3,0.044,0.0741,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.4,4,0.271,0.0015,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.5,9,0.243,0.0428,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.8,20,0.126,0.0198,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.6,18,0.206,0.0539,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,16,0.177,0.0205,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.3,14,0.2,0.0349,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,2,0.056,0.0635,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,8,0.034,0.0672,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,14,0.055,0.0257,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.8,14,0.118,0.0435,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.0,8,0.271,0.0471,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,15,0.153,0.0361,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.7,1,0.188,0.0578,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,8,0.065,0.0368,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.5,18,0.081,0.0393,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.0,0,0.14,0.0464,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.9,1,0.085,0.0516,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,6,0.041,0.0652,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.3,6,0.141,0.0396,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,15,0.232,0.0133,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,6.9,2,0.078,0.005,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,10,0.143,0.0017,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.2,9,0.223,0.0315,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,1,0.102,0.0128,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.1,2,0.277,0.0321,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.9,13,0.23,0.0665,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,1,0.074,0.0342,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.6,10,0.16,0.0708,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,0,0.243,0.0348,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.2,7,0.24,0.0494,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,0,0.248,0.04,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.4,13,0.169,0.0059,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,10.0,18,0.035,0.0012,1,0,1,1
Aluminum Alloy,35.45,2870,0.26,0.8,7,0.107,0.0377,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,0,0.158,0.0135,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.4,16,0.163,0.0162,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,4.1,2,0.134,0.0361,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.7,19,0.061,0.0449,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,0,0.233,0.0081,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,1.5,6,0.223,0.041,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.3,10,0.167,0.0792,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.1,14,0.046,0.0666,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,4,0.097,0.0644,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.6,18,0.128,0.0042,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.6,6,0.264,0.0302,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,4,0.077,0.0569,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.4,11,0.18,0.0094,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.3,13,0.078,0.0597,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.5,13,0.231,0.0765,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,13,0.117,0.0155,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.4,10,0.011,0.0506,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,12,0.124,0.0679,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.1,19,0.223,0.0368,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.9,18,0.233,0.0539,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.3,11,0.068,0.0439,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.8,5,0.168,0.0288,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,8,0.201,0.0532,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.0,11,0.089,0.0508,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,1,0.012,0.0382,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,0,0.279,0.0802,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.2,5,0.235,0.0619,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,8,0.251,0.0653,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,15,0.191,0.0179,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,4.8,12,0.168,0.067,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,12,0.264,0.0485,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,9,0.23,0.0293,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,16,0.082,0.0749,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,14,0.255,0.0515,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.8,1,0.174,0.0587,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,10,0.121,0.0593,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.2,5,0.157,0.0177,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,7.2,19,0.273,0.0362,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,12,0.035,0.0551,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.1,7,0.097,0.0308,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,5,0.085,0.0485,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,3,0.015,0.0654,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,6,0.27,0.0694,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,2,0.036,0.0065,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.8,18,0.135,0.0147,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,7.1,8,0.107,0.0172,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,3.3,5,0.072,0.0634,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,18,0.081,0.0067,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,16,0.136,0.0429,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.3,3,0.232,0.0356,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.6,16,0.147,0.0221,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,11,0.163,0.0589,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.1,9,0.25,0.026,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.3,0,0.17,0.0501,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.6,2,0.175,0.0809,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,5,0.118,0.0376,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,18,0.012,0.0693,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.0,10,0.022,0.0366,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.6,2,0.045,0.0574,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,10,0.06,0.0718,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,20,0.063,0.0242,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,19,0.26,0.0581,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,6,0.174,0.0078,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,6.6,7,0.057,0.0629,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,15,0.1,0.0503,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,10,0.194,0.0079,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.8,17,0.18,0.0082,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.0,0,0.204,0.0543,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.9,12,0.193,0.0202,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,14,0.164,0.0754,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.5,9,0.045,0.0188,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.5,12,0.257,0.0667,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,15,0.097,0.0134,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.3,8,0.039,0.0337,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,3,0.256,0.0186,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,8.6,7,0.207,0.0702,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,14,0.124,0.0628,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.6,5,0.062,0.0122,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.7,19,0.084,0.0354,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,2,0.025,0.0671,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.7,20,0.133,0.0399,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,0,0.218,0.0199,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,7.8,20,0.186,0.031,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,0,0.171,0.0747,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.7,10,0.255,0.0454,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.9,8,0.047,0.0099,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,0,0.02,0.0489,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,15,0.115,0.081,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,12,0.153,0.0563,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.8,8,0.027,0.0111,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.3,19,0.03,0.0569,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.2,7,0.057,0.0078,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,5,0.109,0.032,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,6,0.086,0.0523,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,17,0.059,0.032,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,9,0.085,0.0535,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,13,0.092,0.0297,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,14,0.105,0.0723,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,14,0.163,0.0462,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.9,2,0.016,0.0359,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,4,0.039,0.0637,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.9,12,0.051,0.0079,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,15,0.143,0.0605,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,2,0.032,0.0592,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.1,18,0.197,0.0308,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,5,0.014,0.0324,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.5,16,0.029,0.0804,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.0,9,0.251,0.0727,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,17,0.186,0.0694,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,9,0.263,0.0203,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,18,0.059,0.0301,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.8,5,0.158,0.0708,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,12,0.202,0.075,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,14,0.075,0.0511,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,11,0.059,0.0136,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,2,0.09,0.0048,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,16,0.155,0.011,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.6,18,0.172,0.0224,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,4,0.05,0.0617,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,14,0.028,0.0117,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,10,0.186,0.0328,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,7,0.074,0.0105,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,2,0.237,0.0505,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.2,8,0.165,0.0459,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,16,0.206,0.0224,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.1,9,0.241,0.0488,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,20,0.205,0.0345,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.5,15,0.129,0.0795,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.9,17,0.151,0.0791,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,9,0.086,0.0766,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,0,0.165,0.0042,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,19,0.057,0.0625,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.5,9,0.19,0.0438,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,16,0.148,0.0557,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,6,0.038,0.0351,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,0,0.249,0.0214,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.7,13,0.114,0.0705,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,14,0.268,0.0618,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.0,0,0.23,0.0229,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.9,4,0.06,0.0317,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,7,0.218,0.0149,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,0.6,0,0.129,0.0618,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,11,0.026,0.0255,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,20,0.038,0.008,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,12,0.092,0.0506,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,18,0.059,0.0591,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,10,0.14,0.0802,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.6,11,0.084,0.0125,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,17,0.259,0.011,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,1.6,16,0.066,0.0472,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,8,0.018,0.0753,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,15,0.149,0.0582,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,6,0.011,0.0586,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,1,0.042,0.0019,1,0,1,1
Aluminum Alloy,35.45,2870,0.26,9.1,18,0.114,0.0553,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,9,0.143,0.0564,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.7,14,0.073,0.0716,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.2,16,0.042,0.0215,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.4,12,0.209,0.0059,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,10.1,3,0.186,0.0781,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.1,16,0.076,0.0739,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,3,0.094,0.0783,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,9,0.022,0.0548,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.3,2,0.232,0.0763,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,17,0.114,0.06,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.6,16,0.037,0.054,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,12,0.194,0.0697,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,9,0.083,0.0027,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,16,0.104,0.0163,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,0.1,10,0.069,0.0071,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,19,0.148,0.0568,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,19,0.145,0.0411,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,3,0.228,0.0227,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,13,0.042,0.0515,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.8,8,0.036,0.0313,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,13,0.245,0.0599,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,6,0.22,0.0095,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.6,14,0.243,0.0564,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,1,0.087,0.0519,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.8,16,0.227,0.0282,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.8,15,0.019,0.0309,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.9,20,0.114,0.0559,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,4,0.194,0.0684,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,6,0.205,0.0798,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,18,0.091,0.0587,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,20,0.24,0.0423,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.2,20,0.036,0.0112,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,17,0.207,0.0473,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.6,6,0.022,0.0662,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.1,2,0.081,0.0321,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,0,0.053,0.0474,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.5,9,0.055,0.0346,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,12,0.271,0.0458,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.4,17,0.115,0.0458,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.9,7,0.19,0.0734,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,13,0.151,0.0486,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,4,0.146,0.0478,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.7,19,0.031,0.0533,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.8,5,0.183,0.0025,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,6,0.162,0.0632,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,6,0.12,0.0222,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,2,0.164,0.08,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.6,0,0.063,0.0808,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,2,0.269,0.0545,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.8,1,0.259,0.0409,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,15,0.017,0.0639,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,15,0.24,0.0577,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.9,3,0.175,0.0279,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.2,8,0.253,0.0767,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.7,18,0.062,0.0751,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.3,1,0.106,0.0301,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.6,14,0.181,0.0722,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.6,0,0.012,0.0507,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.9,12,0.073,0.0107,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.5,9,0.01,0.0545,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,20,0.115,0.0054,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,2.2,4,0.137,0.0147,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,10.2,5,0.241,0.0314,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,14,0.201,0.0634,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.2,18,0.198,0.048,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,20,0.242,0.0562,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.5,16,0.2,0.0526,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,10,0.18,0.0449,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.8,15,0.194,0.0135,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,6.5,19,0.28,0.0536,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,16,0.106,0.0287,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.4,5,0.059,0.0135,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.2,8,0.085,0.0221,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.5,0,0.235,0.0551,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,9,0.091,0.0615,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,5,0.176,0.0541,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,2,0.076,0.075,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,6,0.059,0.029,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.1,0,0.192,0.0392,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,6,0.22,0.0175,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,10.7,6,0.253,0.0586,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.6,11,0.13,0.0677,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,11,0.187,0.0021,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.8,9,0.247,0.0482,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.6,8,0.076,0.0355,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.0,8,0.075,0.0758,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.7,20,0.215,0.0399,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,3,0.272,0.0008,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,15,0.235,0.0054,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.1,1,0.127,0.065,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,12,0.246,0.0484,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.1,0,0.198,0.0566,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.9,10,0.278,0.0465,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.4,4,0.097,0.0384,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,12,0.259,0.0442,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.9,10,0.235,0.0574,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,13,0.097,0.0705,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,14,0.28,0.0686,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,12,0.218,0.056,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.0,5,0.267,0.0457,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.4,11,0.172,0.0353,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.6,11,0.234,0.0299,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,12,0.119,0.019,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.7,12,0.19,0.0099,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,10.8,1,0.25,0.0397,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,5,0.255,0.0008,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,6,0.076,0.0527,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,20,0.192,0.0442,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,9,0.159,0.0186,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,8.4,19,0.041,0.0387,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,13,0.254,0.0051,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.7,11,0.051,0.0499,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,1,0.106,0.0106,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,2.2,7,0.249,0.0367,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,6,0.091,0.0581,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.6,5,0.251,0.0307,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.1,16,0.139,0.037,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,8,0.116,0.0172,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,8.0,15,0.159,0.0169,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,10.0,5,0.121,0.0067,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.8,11,0.078,0.0146,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.8,16,0.22,0.0519,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.9,8,0.06,0.0467,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,7,0.039,0.0491,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,1,0.058,0.0634,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,2,0.172,0.0517,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.9,13,0.094,0.0587,1,0,0,0
